id,x,y,kde
5523,-161.50305,113.60012,0.00543933503389936
2683,-161.52505,114.26693,0.00543933503389936
2848,-160.96133,115.4024,0.006680484189760003
2148,-161.15128,114.89272,0.0027196675169496795
2683,-161.52505,114.26693,0.00543933503389936
2643,-161.4017,114.52446,0.0027196675169496795
5568,-156.37938,116.63042,0.00543933503389936
2118,-149.90564,115.03622,0.0027196675169496795
5386,-147.89435,114.86206,0.00543933503389936
5433,-154.87735,116.66291,0.0027196675169496795
5495,-154.72234,113.560486,0.0027196675169496795
3267,-155.50424,112.39396,0.0027196675169496795
3343,-155.4528,111.76154,0.0027196675169496795
2603,-91.74564,89.864395,0.00543933503389936
3255,-160.00145,67.68776,0.00543933503389936
3254,-159.16519,68.78481,0.0027196675169496795
3319,-160.55415,74.99966,0.00543933503389936
6703,-158.9942,72.276695,0.0027196675169496795
8192,-159.35564,69.88898,0.0027196675169496795
8258,-156.94513,69.57364,0.00543933503389936
5377,-155.10551,48.680305,0.00543933503389936
5378,-52.96568,25.753607,0.00543933503389936
2529,-49.284542,21.068123,0.0027196675169496795
5417,-50.983192,56.89055,0.0027196675169496795
3333,-48.194733,57.5776,0.00543933503389936
5390,-64.39126,48.62029,0.006450663918880572
2685,3.471405,11.408405,0.00543933503389936
2687,-73.66918,-126.62969,0.007832846172309697
1221,-108.52901,-132.21423,0.00543933503389936
2170,-109.66115,-136.97012,0.0060878411403465105
2764,-117.790016,-124.89389,0.00543933503389936
2823,-113.81278,-128.06873,0.0027196675169496795
2764,-117.790016,-124.89389,0.00543933503389936
4648,-96.74131,-149.2996,0.00543933503389936
4565,41.261486,-77.90177,0.00543933503389936
4657,-101.67757,-114.54788,0.00543933503389936
4787,-104.921074,-103.67237,0.00543933503389936
4805,-106.64961,-140.7612,0.00543933503389936
4000,-116.70401,-44.98383,0.0027196675169496795
4002,-117.04404,-45.01552,0.0027196675169496795
4003,-116.55591,-44.092445,0.0027196675169496795
3790,-119.48902,-14.850054,0.0027196675169496795
7018,126.63067,45.292957,0.00543933503389936
144,77.20783,41.01409,0.0027196675169497376
46,132.86446,-62.204178,0.0027196675169496795
6995,130.71504,-61.653305,0.0027196675169496795
3951,127.881355,-60.67786,0.0027196675169496795
7228,125.772354,-61.4408,0.004538923583174839
6304,125.68596,-61.51682,0.004538923583174839
8016,127.774254,-60.33671,0.0027196675169496795
8113,127.62528,-60.061497,0.004759433322179568
5718,127.576805,-59.974033,0.004759433322179568
14618,18.405165,-93.351425,0.0043128650119905005
6221,17.48266,-92.723724,0.006114510570436409
10256,17.593754,-92.85687,0.004070018590023787
14669,17.633732,-92.27816,0.0027196675169496795
19474,17.107311,-93.16226,0.0027196675169496795
19940,17.25422,-92.27839,0.0027196675169496795
3767,-89.62332,-119.714096,0.005140527464378811
20077,-89.62369,-119.647804,0.005140527464378811
14341,18.765953,-93.597084,0.0027196675169496795
2927,18.293385,-93.287605,0.0043128650119905005
4390,131.4338,-61.099586,0.0027196675169496795
205,131.5931,-61.72028,0.0027196675169496795
88,143.77397,-66.15091,0.0027196675169496795
125,160.33495,21.09147,0.0027196675169496795
5006,158.95996,21.767937,0.00543933503389936
57,138.1623,-68.67147,0.0027196675169496795
217,138.39873,-68.52334,0.005400350333831906
1998,138.38106,-68.5395,0.005400350333831906
3908,87.198425,-54.06861,0.00543933503389936
210,71.990395,-54.61085,0.0027196675169496795
6510,72.03016,-54.929214,0.0027196675169496795
5650,70.27581,-62.49567,0.00543933503389936
5779,67.36391,-69.07492,0.0027196675169496795
2548,81.42511,-87.35445,0.00543933503389936
2897,117.78867,-46.656937,0.0028506739047088297
3144,78.4059,-85.77275,0.00543933503389936
3707,-34.42314,-119.87286,0.0027196675169496795
3846,79.787575,-82.446075,0.0027196675169496795
3944,77.95903,-87.783104,0.0027196675169496795
4323,180.0238,5.4288588,0.00543933503389936
3831,133.33217,-35.8494,0.0027196675169496795
5003,132.53778,-33.59901,0.0027196675169496795
3356,20.70869,-44.616802,0.00543933503389936
3491,7.498124,-18.506638,0.00543933503389936
2711,111.829445,-34.12417,0.006192319993880488
2939,111.83338,-34.128876,0.00604895349834546
16942,111.736404,-33.981934,0.004087388085695058
17293,112.54955,-35.31147,0.0027196675169496795
6300,112.87414,-35.826103,0.007871340206213644
3144,78.4059,-85.77275,0.00543933503389936
3593,30.533678,-41.34981,0.0027196675169496795
3703,-52.068283,-42.731255,0.0027196675169496795
3728,24.707375,-53.935616,0.0027196675169496795
3786,-12.645857,-176.70027,0.00543933503389936
3608,0.16437161,-200.42694,0.0027196675169496795
4766,-4.128612,-194.78786,0.00543933503389936
1781,3.9450853,-196.66129,0.00543933503389936
9270,3.4299793,-198.1498,0.00543933503389936
1237,6.478284,-195.67007,0.0027196675169496795
1781,3.9450853,-196.66129,0.00543933503389936
6453,-99.180855,-38.766766,0.00543933503389936
376,104.637314,-155.30745,0.0027196675169496795
6539,108.36021,-152.6081,0.00543933503389936
3584,108.693436,-153.70435,0.0027196675169496795
3602,117.98205,-146.10425,0.00543933503389936
3812,119.48055,-144.9959,0.0027196675169496795
3967,0.06357669,-29.485613,0.00543933503389936
852,111.687645,-155.49403,0.0027196675169496795
1691,111.09105,-149.09393,0.00543933503389936
3359,110.709,-155.51797,0.00543933503389936
6171,111.127914,-154.24728,0.0027196675169496795
6638,115.10018,-146.89908,0.0027196675169496795
7861,112.20599,-157.27478,0.0027196675169496795
11257,110.37076,-154.87532,0.00543933503389936
6539,108.36021,-152.6081,0.00543933503389936
7361,109.84511,-152.20578,0.0027196675169496795
8057,107.719536,-152.27766,0.0027196675169496795
8153,96.8524,-138.86607,0.0027196675169496795
1290,-59.991974,30.40873,0.0027196675169496795
2818,-41.46398,53.306057,0.008075606918426466
2856,-59.398052,26.534508,0.00543933503389936
3083,-61.192177,30.010223,0.0027196675169496795
5459,-60.981464,51.21919,0.00543933503389936
2110,-83.5291,25.022959,0.0027196675169496795
3286,-82.91735,24.252718,0.005051776229297925
2135,-82.88515,24.18443,0.005051776229297925
3615,-83.108665,25.782665,0.00543933503389936
6667,-96.2536,90.41333,0.00543933503389936
790,-100.19442,87.76543,0.0027196675169497545
1248,-99.27375,88.86659,0.00543933503389936
3220,-99.01583,86.164734,0.00543933503389936
1653,-90.28715,86.896095,0.00543933503389936
2603,-91.74564,89.864395,0.00543933503389936
1741,-97.07962,92.158356,0.00543933503389936
3221,-97.66964,91.66875,0.00670826088434159
12630,-97.548096,91.73543,0.004642373952418908
15496,-97.21041,91.31463,0.0027196675169496795
6667,-96.2536,90.41333,0.00543933503389936
6743,-100.62726,86.75793,0.0027196675169496795
3238,-99.96308,87.06149,0.00543933503389936
5511,-101.96563,-23.63804,0.00543933503389936
5536,-110.07997,-27.553814,0.00543933503389936
5583,-48.34339,56.26847,0.0027196675169496795
5786,-100.412544,-29.157331,0.0027196675169496795
6127,-110.928276,-28.811,0.00543933503389936
6332,-165.2545,-86.84051,0.00543933503389936
6400,-102.397156,-27.325655,0.0027196675169496795
6412,-107.14936,-30.29406,0.00543933503389936
6487,-113.47007,-29.477156,0.00543933503389936
6713,-99.52088,-14.60181,0.007068364546091445
6718,-101.83129,-21.647827,0.0027196675169496795
6719,-78.026436,37.398933,0.0027196675169496795
5622,-78.29859,38.095905,0.00543933503389936
6736,-98.411674,32.928654,0.0027196675169496795
6752,-99.69681,-14.941828,0.00543933503389936
3352,-90.764015,14.431504,0.0027196675169496795
5669,-45.685936,39.681313,0.008659245424669846
3557,40.002956,3.666364,0.00543933503389936
4436,37.010544,9.761768,0.00543933503389936
4565,41.261486,-77.90177,0.00543933503389936
3718,41.446987,-77.17259,0.0027196675169496795
7194,55.40188,-88.77019,0.00543933503389936
5056,109.26279,41.186962,0.00543933503389936
6122,89.28123,-27.162327,0.0027196675169496795
2698,89.1771,-26.555874,0.0027196675169496795
3676,89.243675,-27.844814,0.00543933503389936
3676,89.243675,-27.844814,0.00543933503389936
3677,89.200806,-28.070944,0.0027196675169496795
6259,113.10512,-61.270466,0.0027196675169496795
2015,114.0055,-61.695023,0.0027196675169496795
6076,114.789375,-63.0157,0.0027196675169496795
6079,1.9751682,2.5182586,0.005439335033902731
6172,19.326681,-82.40851,0.00543933503389936
2173,17.258293,-81.87407,0.0027196675169496795
4452,17.72634,-82.07909,0.0027196675169496795
6062,109.47529,-83.631714,0.008009464393436003
10583,-0.34846026,-42.70118,0.0027196675169496795
18560,109.511734,-83.66123,0.007859926236022972
6161,19.989826,-80.98369,0.0027196675169496795
6245,24.970985,-7.0164027,0.0027196675169496795
4200,77.94999,-35.971992,0.005439083595198085
4261,77.29767,-35.795364,0.0027196675169496795
4993,77.951706,-35.97286,0.005439083595198085
6296,73.63395,-62.26445,0.0027196675169496795
6371,-134.82574,-46.871826,0.006934346697279569
6456,77.17354,-34.6261,0.0027196675169496795
6580,79.40806,-34.48801,0.0027196675169496795
7208,77.58255,-36.92492,0.0027196675169496795
2041,76.16969,-38.941147,0.0036547433246093266
3110,76.12233,-39.09608,0.0036547433246093266
4166,85.55881,55.82944,0.0027196675169496795
6540,71.18003,-60.450665,0.004854193043914962
6472,71.111534,-60.51323,0.004854193043914962
11668,-0.45729634,-74.78327,0.0027196675169496795
5676,0.12028974,-76.15598,0.0027196675169496795
6344,-3.0203488,-81.01373,0.0027196675169496795
5673,-6.222093,-85.30719,0.0027196675169496795
6201,-2.8428948,-88.25937,0.0027196675169496795
6239,-5.5888257,-85.50819,0.0027196675169496795
6394,-6.9676194,-99.97851,0.00543933503389936
6939,41.47012,7.742386,0.0068256236591227705
4540,78.71659,14.199753,0.00543933503389936
7283,77.43365,12.124004,0.0027196675169496795
3463,87.926216,-40.41461,0.007099794363625563
6373,87.86444,-40.077404,0.0027196675169496795
6488,87.942764,-40.538322,0.007748200921538589
13918,87.98022,-40.654434,0.005820846393969045
1706,88.01623,-40.789368,0.00411323164883255
3463,87.926216,-40.41461,0.007099794363625563
3699,77.23903,11.782219,0.0027196675169496795
3742,47.831867,-6.6434016,0.0027196675169496795
11856,118.95185,10.048067,0.0027196675169496795
6347,47.58973,-109.142,0.00543933503389936
6395,91.526634,21.567078,0.00543933503389936
1215,15.692142,-38.955944,0.0027196675169496795
1668,-39.522915,-59.956955,0.00543933503389936
1682,-40.130333,-59.500164,0.0027196675169496795
2056,-39.58015,-60.446304,0.0027196675169496795
5686,-37.969193,-59.69739,0.0027196675169496795
4183,-37.02483,-59.40523,0.0027196675169496795
4355,118.14573,-42.81232,0.00543933503389936
2551,48.05168,26.891466,0.0027196675169496795
10864,48.761425,27.214405,0.0027196675169496795
11364,47.083023,26.755568,0.0027196675169496795
12268,53.75093,-90.01925,0.0027196675169496795
6372,53.520443,-89.59776,0.0027196675169496795
7021,52.317085,-87.54102,0.010759499476849692
2929,52.2933,-87.636406,0.01167915707365454
10466,64.05488,-13.321255,0.00543004235636982
6522,63.686333,-12.90544,0.00543933503389936
55,64.05046,-13.310432,0.005430042356369873
10742,53.90573,-89.357124,0.0027196675169496795
7194,55.40188,-88.77019,0.00543933503389936
8011,184.0747,3.9606142,0.0027196675169496795
4323,180.0238,5.4288588,0.00543933503389936
5056,109.26279,41.186962,0.00543933503389936
